"84","Daddy's release shifted to coincide with Arun Gawli's parole","The release date of the Arjun Rampal starrer 'Daddy', which is a biopic on gangster-turned-politician Arun Gawli, has been postponed from July to September 8. Gawli's daughter Geeta asked for the shift in release as Arun, who's currently in prison, is expected to be released on parole in September. Co-written by Rampal, the film has been directed by Ashim Ahluwalia. ","Dishant Sharma","0000-00-00","https://www.pinkvilla.com/entertainment/news/381886/heres-why-arjun-rampal-starrer-daddys-release-date-got-postponed","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162718251_197.jpg?resize=400px:*')"">
</div>","9",NULL,NULL
"85","Music fest's next edition cancelled over reports of rape ","The upcoming edition of Bråvalla, Sweden's biggest music festival, has been cancelled due to reports of rape and sexual assaults at this year's edition of the event. Police were notified of 23 sexual assaults and four rapes between Thursday and Sunday. ""Certain men... apparently cannot behave. It's a shame. We have therefore decided to cancel Bråvalla 2018,” said the organisers.

","Dishant Sharma","0000-00-00","https://www.theguardian.com/world/2017/jul/03/swedens-bravalla-music-festival-cancelled-next-year-after-sex-attacks","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499168231181_244.jpg?resize=400px:*')"">
</div>","8",NULL,NULL
"86","Father, daughter being investigated for causing Petya attack","Ukrainian company Intellect Service, which is run by a father-daughter team, is being investigated for causing Petya ransomware attack which spread to 65 countries. The virus was primarily spread via an update issued by M.E.Doc, the accounting software developed by Intellect Service. The two could face criminal charges if found guilty of not taking action despite knowing about the infection.","Dishant Sharma","0000-00-00","http://www.reuters.com/article/us-cyber-attack-ukraine-software-idUSKBN19O2DK","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161915199_859.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"87","BookMyShow buys restaurant search engine Burrp for ?6.7 lakh","Mumbai-based online ticketing platform BookMyShow has acquired local restaurant discovery platform Burrp in a 'slump sale' for a reported amount of ?6.7 lakh. Network18 had paid ?4.25 crore to buy Burrp in 2009. According to Network18, the net worth of Burrp, which is one of India's oldest food-tech businesses, stood at a negative ?28.89 crore as on 31 March 2017.
","Dishant Sharma","0000-00-00","http://www.livemint.com/Companies/F3S8wgQlHhqZAbQ9LEn0DL/BookMyShow-acquires-restaurant-search-engine-Burrp.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499157568704_459.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"88","NCP leader allowed to vote from jail for presidential polls","A special court in Mumbai on Monday granted permission to Nationalist Congress Party leader Chhagan Bhujbal to cast his vote in the presidential polls on July 17. The leader, who has been in jail for money laundering since March 2016, had filed his plea last week saying that he has a constitutional right as an MLA to cast a vote. ","Dishant Sharma","0000-00-00","http://www.hindustantimes.com/mumbai-news/court-allows-chaggan-bhujbal-to-vote-in-presidential-polls/story-WdKz2KSC3a8RPfEVIi5IYK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499158113141_789.jpg?resize=400px:*')"">
</div>","5",NULL,NULL
"89","People tweet pictures of John Legend lookalike babies","Several people are taking to Twitter to post photos and videos of babies who look like singer John Legend. ""Explain fam,"" wrote a user while tagging Legend in a picture. Reacting to this, Legend's wife Chrissy Teigen wrote, ""For the last time, John looks like a baby so a lot of babies look like him stop sending me John babies"".","Dishant Sharma","0000-00-00","http://mashable.com/2017/07/04/john-legend-baby-lookalikes-chrissy-teigen/?utm_cid=hp-h-1#Wt78EZPSpmqf","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165225282_662.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"90","Disha Patani features on the cover of Harper's Bazaar ","Actress Disha Patani has featured on the cover of the July-August issue of fashion magazine Harper's Bazaar. She is wearing a pink lacy dress by French luxury brand Chanel, which is layered with a cover-up. The actress accessorised her look with a diamond and emerald necklace and ring. The edition also features stories on hijab fashion and transgender identity.","Vani Vivek","0000-00-00","https://www.pinkvilla.com/entertainment/magazine-covers/381827/disha-patani-proves-why-she-national-crush-india-she-poses","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499163189780_548.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"91","YouTube star Stevie Ryan dies aged 33 by hanging herself","YouTube star and actress Stevie Ryan has died at the age of 33 by hanging herself, as confirmed by Los Angeles County Coroner's Office. Stevie had talked about her grandfather's death in her latest podcast, which was titled 'Death, Grieving & Lithium'. She had said, ""I'm just worried that this is going to send me into a deeper depression.""","Vani Vivek","0000-00-00","http://www.hindustantimes.com/tv/youtube-star-stevie-ryan-dies-at-33-suicide-ruled-as-cause-of-death/story-fma16HrFaaQdu60MEhye2N.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499159871807_245.jpg?resize=400px:*')"">
</div>","11",NULL,NULL
"92","Pakistan bowler calls India's Jhulan Goswami her inspiration","Pakistan women's cricket team bowler Kainat Imtiaz has revealed Indian pacer Jhulan Goswami inspired her to become a pacer. In an Instagram post, Kainat said she first saw Jhulan playing in 2005 when she was a ball girl, and was inspired to take up fast bowling. Kainat added she was proud to be playing the women's World Cup alongside Goswami.","Vani Vivek","0000-00-00","https://www.instagram.com/p/BWFee77lnCJ/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499157824569_994.jpg?resize=400px:*')"">
</div>","7",NULL,NULL
"93","Brown's diving volley being called 'shot of Wimbledon 2017'","German tennis player Dustin Brown hit a diving volley, which is being widely called ""the shot of the tournament"", in his Wimbledon opening round match against Portugal's Joao Sousa on Monday. Following a rally, Brown approached the net and hit the volley winner after reaching a passing shot by diving full stretch towards his right. ","Vani Vivek","0000-00-00","https://twitter.com/SportsCenter/status/881924276420567040","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499169053630_992.jpg?resize=400px:*')"">
</div>","14",NULL,"1"
"94","After Punjab, Himachal allows serving liquor on highways","After Punjab, Himachal Pradesh has amended the Excise Act allowing hotels, bars, restaurants, and clubs on highways to serve liquor. Earlier on April 5, the state government had re-notified its 16 State highways to major district roads to benefit liquor vends. The Supreme Court had barred the sale of liquor on shops, hotels, and bars within 500 metres of highways. ","Vani Vivek","0000-00-00","http://www.hindustantimes.com/india-news/after-punjab-himachal-amends-excise-act-to-allow-hotels-bars-to-serve-liquor-on-highways/story-pLS94FSnUQ8iV0dbtcdbuI.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165546308_800.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"95","Man makes lewd gesture at woman, later finds she is a cop","A man in his fifties was arrested at the Delhi airport for making lewd gestures at a woman, who he later found was an undercover CISF constable. He approached the constable, started chatting and later misbehaved and made lewd gestures at her. The incident had taken place on June 27 midnight, when the Punjab man was travelling to New York.","Vani Vivek","0000-00-00","http://www.hindustantimes.com/delhi-news/man-makes-lewd-gesture-at-woman-at-delhi-airport-turns-out-she-is-a-cisf-cop/story-0Ylno5NXQ3dT2sEOBioqON.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161927329_304.jpg?resize=400px:*')"">
</div>","8",NULL,NULL
"96","Over 4 months pregnant player competing in Wimbledon 2017","Luxembourg's tennis player Mandy Minella is participating in Wimbledon while over four months pregnant. Minella lost 6-1, 6-1 to Italy's Francesca Schiavone in the first round, but is due to play women's doubles with Latvia's Anastasija Sevastova. The world number 82 said Wimbledon is her last tournament this season, with her baby due towards the end of the year.","Daisy Mowke","0000-00-00","http://www.india.com/news/agencies/minella-plays-wimbledon-while-4-5-months-pregnant-2293958/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499163546882_687.jpg?resize=400px:*')"">
</div>","9",NULL,NULL
"97","Telangana cop seen misbehaving with differently abled man","A Telangana police sub-inspector has been caught on camera assaulting a physically challenged person who had accompanied his brother to the Siddipet police station. The CCTV footage shows that the accused dragged the victim by his hair, beat him up and pushed him to the ground, following which he had to crawl into the police station.","Daisy Mowke","0000-00-00","http://indiatoday.intoday.in/story/telangana-disabled-man-police-subinspector/1/993828.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162343071_691.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"98","Indian sprinter Dutee Chand's 'gender case' to be reopened","Indian sprinter Dutee Chand's case in regards to the performance-boosting effects of testosterone in female athletes is set to be reopened by the IAAF. The organisation is set to use the results of a study which have revealed that athletes with high levels of naturally occurring testosterone receive significant performance-enhancing benefits in athletic competitions.","Krishna Veera Vanamali","0000-00-00","https://www.theguardian.com/sport/2017/jul/03/caster-semenya-could-be-forced-to-undertake-hormone-therapy-for-future-olympics","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167886073_687.jpg?resize=400px:*')"">
</div>","9",NULL,NULL
"99","500 Startups' General Partner quits over harassment charges","Silicon Valley venture fund 500 Startups' Co-founder Dave McClure has resigned as its General Partner over 'unacceptable' sexual advancements towards women, days after he was removed as CEO. The other Co-founder Christine Tsai said McClure was removed as the firm wasn't certain there won’t be future reports of harassment against him. McClure admitted to multiple incidents of misconduct last week.","Krishna Veera Vanamali","0000-00-00","https://techcrunch.com/2017/07/03/dave-mcclure-has-resigned-as-gp-of-500-startups/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165755458_114.jpg?resize=400px:*')"">
</div>","3",NULL,NULL
"100","Whole Foods recalls chicken salad for not containing chicken","US grocery giant Whole Foods has recalled approximately 200 kilograms of chicken salad, which actually contained tuna salad. The product wrongly labeled ""buffalo style chicken salad"" was distributed to approximately 35 Whole Foods stores. Consumers who purchased the product have been asked to toss it out or return it to their local store. ","Krishna Veera Vanamali","0000-00-00","http://mashable.com/2017/07/03/whole-foods-recalls-chicken-salad-tuna/?utm_cid=hp-h-4#JvuFIMjcSgqs","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499166520230_749.jpg?resize=400px:*')"">
</div>","8",NULL,NULL
"101","Failed festival Founder arrested for fraud drives a ?71L car","Billy McFarland, Founder of the failed Fyre Festival revealed in a hearing that he drives a $110,000 (over ?71 lakh) Maserati car and rents $21,740-a-month (over ?14 lakh) penthouse in New York. At the time of arrest he was holding over $5000 (?3.2 lakh) in cash. He was arrested on Friday for defrauding investors of millions of dollars.","Krishna Veera Vanamali","0000-00-00","https://www.bloomberg.com/news/articles/2017-07-01/u-s-charges-fyre-festival-founder-mcfarland-with-fraud","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499160758457_149.jpg?resize=400px:*')"">
</div>","11",NULL,NULL
"102","Telcos lost market share in 2016 due to Jio: TRAI report","With Jio claiming 6.4% market share in 2016, telecom majors Airtel, Vodafone and Idea saw their market shares drop, data by Telecom Regulatory Authority of India (TRAI) suggests. Country's largest operator Airtel's market share dropped 0.49% reaching 23.58% even as its subscriber base increased 9.3%. Similarly Vodafone's market share dropped 1% despite adding 1.1 crore new users.

","Deepali Aggarwal","0000-00-00","http://www.livemint.com/Industry/LWiXBAqtr0TQMSq6F5G6WJ/Reliance-Jio-ate-into-market-share-of-large-telecoms-in-2016.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499158343392_815.jpg?resize=400px:*')"">
</div>","2",NULL,NULL
"103","Achal Kumar Joti appointed next Chief Election Commissioner ","Ex-Gujarat Chief Secretary Achal Kumar Joti has been appointed as the new Chief Election Commissioner (CEC) and will take charge after Nasim Zaidi retires on July 6. Joti, a retired 1975-batch IAS officer had been appointed as an Election Commissioner (EC) in May 2015. He is expected to serve as the CEC until he turns 65 in January next year.","Deepali Aggarwal","0000-00-00","http://www.livemint.com/Politics/h7TJ9gefVCb2E8kvfyoGQI/Achal-Kumar-Jyoti-appointed-next-CEC.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499168395879_322.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"104","RGV to direct biopic on Telugu actor-former Andhra CM NTR ","Filmmaker Ram Gopal Varma has announced that he will be directing a biopic on Telugu actor and former Andhra Pradesh CM Nandamuri Taraka Rama Rao (NTR). RGV revealed that he watched NTR's film Adavi Ramudu 23 times but as he did not have money to take the bus to the theatre, he walked ten kilometres every time. ","Rini Sinha","0000-00-00","http://www.thenewsminute.com/article/rgv-direct-upcoming-ntr-biopic-balakrishna-64628","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499159722720_503.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"105","No bulldozers used, China border standoff not longest: Army","The Indian Army refuted claims by the media, which stated that the Army's standoff with China is the longest since the 1962 war, and that the Chinese army used bulldozers to destroy Indian bunkers at the border. Saying that no bulldozers were ""ever employed"", it added, ""such sensitive issues are best dealt between two nations away from the media glare"".","Rini Sinha","0000-00-00","http://www.hindustantimes.com/india-news/no-bulldozers-used-by-china-border-standoff-not-longest-says-indian-army/story-l1e06XiOWspBb9ii2XOP2H.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162733525_244.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"106","LeEco's assets worth ?1,200 crore frozen over unpaid debt","A Shanghai court has frozen nearly ?1,200 crore in assets owned by technology company LeEco's Co-founder Jia Yueting, his wife Gan Wei, and three subsidiaries. The order was carried out on behalf of the China Merchants Bank because LeEco missed interest payments. The company's financial woes surfaced after Yueting slashed his pay to ?10 (15 cents) in November 2016.","Krishna Veera Vanamali","0000-00-00","https://www.engadget.com/2017/07/04/leecos-assets-frozen-by-chinese-court-as-debts-mount/?sr_source=Twitter","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167346372_148.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"107","Who was George Everest, after whom Mount Everest was named?","Sir George Everest, born on July 4, 1790, was a British geographer who led the Great Trigonometrical Survey of India, that mapped the subcontinent for 2,400 km extending towards the Himalayas. Everest also served as the Surveyor-General of India from 1830-1843. In 1865, the world's highest peak, then called Peak XV, was renamed to Mount Everest in his honour.","Krishna Veera Vanamali","0000-00-00","http://www.surveyhistory.org/sir_george_everest1.htm","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499151694397_576.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"108","CBFC misunderstood context of the word 'intercourse': SRK","Actor Shah Rukh Khan has said that the Censor Board misunderstood the context in which the word 'intercourse' has been used in 'Jab Harry Met Sejal'. He added, ""We respect CBFC a lot...[but] I don't think there's anything objectionable in the scene."" This comes after one lakh votes were received online to clear 'intercourse' on CBFC chief's Pahlaj Nihalani's demand.


","Vani Vivek","0000-00-00","http://www.zoomtv.com/bollywood-news/latest/article/shah-rukh-khan-anushka-sharma-jab-harry-met-sejal-cbfc-pahlaj-objection-intercourse/35132?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499158831632_222.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"109","Music fest's next edition cancelled over reports of rape ","The upcoming edition of Bråvalla, Sweden's biggest music festival, has been cancelled due to reports of rape and sexual assaults at this year's edition of the event. Police were notified of 23 sexual assaults and four rapes between Thursday and Sunday. ""Certain men... apparently cannot behave. It's a shame. We have therefore decided to cancel Bråvalla 2018,” said the organisers.

","Vani Vivek","0000-00-00","https://www.theguardian.com/world/2017/jul/03/swedens-bravalla-music-festival-cancelled-next-year-after-sex-attacks","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499168231181_244.jpg?resize=400px:*')"">
</div>","1",NULL,NULL
"110","Daddy's release shifted to coincide with Arun Gawli's parole","The release date of the Arjun Rampal starrer 'Daddy', which is a biopic on gangster-turned-politician Arun Gawli, has been postponed from July to September 8. Gawli's daughter Geeta asked for the shift in release as Arun, who's currently in prison, is expected to be released on parole in September. Co-written by Rampal, the film has been directed by Ashim Ahluwalia. ","Daisy Mowke","0000-00-00","https://www.pinkvilla.com/entertainment/news/381886/heres-why-arjun-rampal-starrer-daddys-release-date-got-postponed","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162718251_197.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"111","One comment ruins your day: Sheeran on quitting Twitter","Singer Ed Sheeran has revealed that he has quit using Twitter while adding, ""I go on it and there's nothing but people saying mean things. Twitter's a platform for that. One comment ruins your day."" Although Sheeran's account remains open, he mostly shares pictures which he uploads to his Instagram profile. ","Daisy Mowke","0000-00-00","http://www.dailymail.co.uk/tvshowbiz/article-4662752/Ed-Sheeran-QUIT-Twitter-cruel-comments.html?ito=social-twitter_dailymailceleb","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161895601_506.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"112","Father, daughter being investigated for causing Petya attack","Ukrainian company Intellect Service, which is run by a father-daughter team, is being investigated for causing Petya ransomware attack which spread to 65 countries. The virus was primarily spread via an update issued by M.E.Doc, the accounting software developed by Intellect Service. The two could face criminal charges if found guilty of not taking action despite knowing about the infection.","Tanya Dhingra","0000-00-00","http://www.reuters.com/article/us-cyber-attack-ukraine-software-idUSKBN19O2DK","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161915199_859.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"113","BookMyShow buys restaurant search engine Burrp for ?6.7 lakh","Mumbai-based online ticketing platform BookMyShow has acquired local restaurant discovery platform Burrp in a 'slump sale' for a reported amount of ?6.7 lakh. Network18 had paid ?4.25 crore to buy Burrp in 2009. According to Network18, the net worth of Burrp, which is one of India's oldest food-tech businesses, stood at a negative ?28.89 crore as on 31 March 2017.
","Tanya Dhingra","0000-00-00","http://www.livemint.com/Companies/F3S8wgQlHhqZAbQ9LEn0DL/BookMyShow-acquires-restaurant-search-engine-Burrp.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499157568704_459.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"114","NCP leader allowed to vote from jail for presidential polls","A special court in Mumbai on Monday granted permission to Nationalist Congress Party leader Chhagan Bhujbal to cast his vote in the presidential polls on July 17. The leader, who has been in jail for money laundering since March 2016, had filed his plea last week saying that he has a constitutional right as an MLA to cast a vote. ","Prashanti Moktan","0000-00-00","http://www.hindustantimes.com/mumbai-news/court-allows-chaggan-bhujbal-to-vote-in-presidential-polls/story-WdKz2KSC3a8RPfEVIi5IYK.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499158113141_789.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"115","People tweet pictures of John Legend lookalike babies","Several people are taking to Twitter to post photos and videos of babies who look like singer John Legend. ""Explain fam,"" wrote a user while tagging Legend in a picture. Reacting to this, Legend's wife Chrissy Teigen wrote, ""For the last time, John looks like a baby so a lot of babies look like him stop sending me John babies"".","Prashanti Moktan","0000-00-00","http://mashable.com/2017/07/04/john-legend-baby-lookalikes-chrissy-teigen/?utm_cid=hp-h-1#Wt78EZPSpmqf","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165225282_662.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"116","Disha Patani features on the cover of Harper's Bazaar ","Actress Disha Patani has featured on the cover of the July-August issue of fashion magazine Harper's Bazaar. She is wearing a pink lacy dress by French luxury brand Chanel, which is layered with a cover-up. The actress accessorised her look with a diamond and emerald necklace and ring. The edition also features stories on hijab fashion and transgender identity.","Rini Sinha","0000-00-00","https://www.pinkvilla.com/entertainment/magazine-covers/381827/disha-patani-proves-why-she-national-crush-india-she-poses","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499163189780_548.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"117","YouTube star Stevie Ryan dies aged 33 by hanging herself","YouTube star and actress Stevie Ryan has died at the age of 33 by hanging herself, as confirmed by Los Angeles County Coroner's Office. Stevie had talked about her grandfather's death in her latest podcast, which was titled 'Death, Grieving & Lithium'. She had said, ""I'm just worried that this is going to send me into a deeper depression.""","Rini Sinha","0000-00-00","http://www.hindustantimes.com/tv/youtube-star-stevie-ryan-dies-at-33-suicide-ruled-as-cause-of-death/story-fma16HrFaaQdu60MEhye2N.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499159871807_245.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"118","Telangana cop seen misbehaving with differently abled man","A Telangana police sub-inspector has been caught on camera assaulting a physically challenged person who had accompanied his brother to the Siddipet police station. The CCTV footage shows that the accused dragged the victim by his hair, beat him up and pushed him to the ground, following which he had to crawl into the police station.","Tanya Dhingra","0000-00-00","http://indiatoday.intoday.in/story/telangana-disabled-man-police-subinspector/1/993828.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499162343071_691.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"119","After Punjab, Himachal allows serving liquor on highways","After Punjab, Himachal Pradesh has amended the Excise Act allowing hotels, bars, restaurants, and clubs on highways to serve liquor. Earlier on April 5, the state government had re-notified its 16 State highways to major district roads to benefit liquor vends. The Supreme Court had barred the sale of liquor on shops, hotels, and bars within 500 metres of highways. ","Tanya Dhingra","0000-00-00","http://www.hindustantimes.com/india-news/after-punjab-himachal-amends-excise-act-to-allow-hotels-bars-to-serve-liquor-on-highways/story-pLS94FSnUQ8iV0dbtcdbuI.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165546308_800.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"120","Over 4 months pregnant player competing in Wimbledon 2017","Luxembourg's tennis player Mandy Minella is participating in Wimbledon while over four months pregnant. Minella lost 6-1, 6-1 to Italy's Francesca Schiavone in the first round, but is due to play women's doubles with Latvia's Anastasija Sevastova. The world number 82 said Wimbledon is her last tournament this season, with her baby due towards the end of the year.","Daisy Mowke","0000-00-00","http://www.india.com/news/agencies/minella-plays-wimbledon-while-4-5-months-pregnant-2293958/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499163546882_687.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"121","Pakistan bowler calls India's Jhulan Goswami her inspiration","Pakistan women's cricket team bowler Kainat Imtiaz has revealed Indian pacer Jhulan Goswami inspired her to become a pacer. In an Instagram post, Kainat said she first saw Jhulan playing in 2005 when she was a ball girl, and was inspired to take up fast bowling. Kainat added she was proud to be playing the women's World Cup alongside Goswami.","Daisy Mowke","0000-00-00","https://www.instagram.com/p/BWFee77lnCJ/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499157824569_994.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"122","Brown's diving volley being called 'shot of Wimbledon 2017'","German tennis player Dustin Brown hit a diving volley, which is being widely called ""the shot of the tournament"", in his Wimbledon opening round match against Portugal's Joao Sousa on Monday. Following a rally, Brown approached the net and hit the volley winner after reaching a passing shot by diving full stretch towards his right. ","Prashanti Moktan","0000-00-00","https://twitter.com/SportsCenter/status/881924276420567040","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499169053630_992.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"123","Man makes lewd gesture at woman, later finds she is a cop","A man in his fifties was arrested at the Delhi airport for making lewd gestures at a woman, who he later found was an undercover CISF constable. He approached the constable, started chatting and later misbehaved and made lewd gestures at her. The incident had taken place on June 27 midnight, when the Punjab man was travelling to New York.","Prashanti Moktan","0000-00-00","http://www.hindustantimes.com/delhi-news/man-makes-lewd-gesture-at-woman-at-delhi-airport-turns-out-she-is-a-cisf-cop/story-0Ylno5NXQ3dT2sEOBioqON.html","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499161927329_304.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"124","Indian sprinter Dutee Chand's 'gender case' to be reopened","Indian sprinter Dutee Chand's case in regards to the performance-boosting effects of testosterone in female athletes is set to be reopened by the IAAF. The organisation is set to use the results of a study which have revealed that athletes with high levels of naturally occurring testosterone receive significant performance-enhancing benefits in athletic competitions.","Daisy Mowke","0000-00-00","https://www.theguardian.com/sport/2017/jul/03/caster-semenya-could-be-forced-to-undertake-hormone-therapy-for-future-olympics","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499167886073_687.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
"125","500 Startups' General Partner quits over harassment charges","Silicon Valley venture fund 500 Startups' Co-founder Dave McClure has resigned as its General Partner over 'unacceptable' sexual advancements towards women, days after he was removed as CEO. The other Co-founder Christine Tsai said McClure was removed as the firm wasn't certain there won’t be future reports of harassment against him. McClure admitted to multiple incidents of misconduct last week.","Daisy Mowke","0000-00-00","https://techcrunch.com/2017/07/03/dave-mcclure-has-resigned-as-gp-of-500-startups/","<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/4jul/inshorts_image_1499165755458_114.jpg?resize=400px:*')"">
</div>","0",NULL,NULL
