86,"We knew exec had Google data, not that it was stolen: Uber","Amid the ongoing lawsuit against Uber for stealing Google's self-driving car tech through ex-executive Anthony Levandowski, Uber has claimed it knew Levandowski 'possessed' Google data but not that he had stolen it. Google responded that the ""evidence clearly shows that stolen information has already made its way into Uber's technology."" Notably, Uber has fired Levandowski amid the dispute.",Chhavi Tyagi,"29 Jun 2017,Thursday",https://techcrunch.com/2017/06/28/uber-unaware-of-trade-secret-theft/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498729743318_834.jpg?resize=400px:*')"">
</div>"
87,Top Chinese blogging site to block unapproved video content,"China's top microblogging site Weibo will block unapproved video content and promote ""meanstream"" ideas on its platform, the firm said. This comes after the country's media watchdog threatened to shut Weibo's video service in a crackdown on political opinion. China has banned several social networking sites including Twitter and does not allow questions over the legitimacy of the Communist Party.",Chhavi Tyagi,29 Jun,http://in.reuters.com/article/us-china-censorship-weibo-idINKBN19K0JD,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742063165_952.jpg?resize=400px:*')"">
</div>"
88,NASA launches rocket in 11th attempt to form colourful cloud,"NASA successfully launched its sounding rocket to form colourful clouds after ten failed attempts, cancelled for reasons including high winds, cloudy skies and boats in hazardous area. The rocket carried various chemicals to form artificial clouds to track particle motion. NASA tweeted about the launch as an ""early fireworks display"" for US' Independence Day which falls on July 4.",Niharika Prabhakar,"29 Jun 2017,Thursday",https://twitter.com/NASA_Wallops/status/880378852731752448,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498736219338_408.jpg?resize=400px:*')"">
</div>"
89,Saudi Arabia's deposed crown prince 'under palace arrest',"Saudi Arabia's recently deposed Crown Prince Mohammed bin Nayef has been barred from leaving the kingdom and confined to his palace, according to reports. It is believed that Nayef is being kept isolated to avoid disruption in the power transition as his ties to Saudi allies are more extensive than his successor and nephew Prince Mohammed bin Salman.",Niharika Prabhakar,29 Jun,https://www.theguardian.com/world/2017/jun/29/deposed-saudi-crown-prince-mohammed-bin-nayef-confined-to-palace,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498739913864_660.jpg?resize=400px:*')"">
</div>"
90,Russia calls UK aircraft carrier 'convenient marine target',"The Russian Defence Ministry has called the latest Royal Navy aircraft carrier, HMS Queen Elizabeth, a ""big convenient marine target"". It also compared it to a queen bee that is not capable of defending itself without a ""hive"" of other warships. This comes after UK's Defence Secretary Michael Fallon said that the Russians will be jealous of the 65,000-tonne vessel.",Deepali Aggarwal,"29 Jun 2017,Thursday",https://www.rt.com/news/394537-hms-queen-elizabeth-big-target/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742610455_180.jpg?resize=400px:*')"">
</div>"
91,"Cognizant postpones salary hikes, promotions for 3 months","IT giant Cognizant has deferred salary hikes and promotions for its employees for three months, according to reports. For employees up to the level of vice president, the new salaries would be effective from October 1. The decision comes amid the ongoing stress in the IT industry and visa limitations by Donald Trump-led government in the US.",Deepali Aggarwal,29 Jun,http://www.businesstoday.in/sectors/it/cognizant-postpones-employees-salary-hikes-promotions-for-three-months/story/255387.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498738324064_521.jpg?resize=400px:*')"">
</div>"
92,Pictures from Disha Patani's GQ photoshoot shared online,"Pictures from actress Disha Patani's photoshoot for men's magazine GQ India have been shared online. The actress has featured in the July issue of the magazine. In one of the photos, Disha can be seen wearing a ruffled mustard yellow thigh-high slit gown from Temperley London and a black bralette from Mimi Holliday. ",Chhavi Tyagi,"29 Jun 2017,Thursday",https://www.gqindia.com/content/gq-exclusive-check-disha-patanis-sexy-new-photo-shoot-gq-india/#s-cust0,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744949261_471.jpg?resize=400px:*')"">
</div>"
93,50 Bihar jail prisoners on fast till death after group clash,Over 50 prisoners of a jail in southwest Bihar are on fast till death since Wednesday after a clash took place between groups following the seizure of mobile phones. The fasting prisoners have accused several jail officials of showing favouritism to a group of prisoners. The protestors have been admitted to a hospital after six of them fell unconscious.,Chhavi Tyagi,29 Jun,http://www.hindustantimes.com/india-news/50-prisoners-on-fast-unto-death-after-group-clash-in-bihar-jail/story-0hhU8wRf5hvoGKRG90oO3M.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742935012_486.jpg?resize=400px:*')"">
</div>"
94,His face is a good target: Vijender Singh on next opponent,"Boxer Vijender Singh has called his next opponent China's Zulpikar Maimaitiali's face a ""good target"". ""His face is so big, so it will be a good target for me. That is the first thing I noticed when I met him,"" said Vijender. Zulpikar and Vijender, both undefeated pro boxers, will compete for two titles in Mumbai on August 5.",Anmol Sharma,"29 Jun 2017,Thursday",https://www.thequint.com/news-videos/2017/06/28/vijender-singh-on-upcoming-match-video,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743019071_993.jpg?resize=400px:*')"">
</div>"
95,Jadeja thanks PM Modi for inspiring Indians to stay fit,"Indian all-rounder Ravindra Jadeja thanked PM Modi on social media for inspiring Indians to stay fit. Jadeja's post featured two photos, one of him riding a bicycle in West Indies while the other in which PM Modi was seen riding a bicycle gifted to him by Netherlands' Prime Minister Mark Rutte. ",Anmol Sharma,29 Jun,http://www.hindustantimes.com/cricket/ravindra-jadeja-thanks-pm-narendra-modi-for-inspiring-indians-to-stay-fit/story-V8XHTWafTxMqizu637iuJJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498740347430_470.jpg?resize=400px:*')"">
</div>"
96,Sony to start making vinyl records again after 30-year break,"Japanese electronics company Sony, which stopped making vinyl records nearly 30 years ago, has said that it will resume production to meet the 'surging' demand. Japan produced nearly 200 million records a year in the mid-seventies, as per the country's recording industry association. According to estimates by Deloitte consulting firm, global vinyl revenue will top $1 billion this year.",Krishna Veera Vanamali,"29 Jun 2017,Thursday",https://www.theguardian.com/world/2017/jun/29/sony-making-records-30-years-abandoning-vinyl,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498739898304_520.jpg?resize=400px:*')"">
</div>"
97,82-year-old woman kills self after cat kills her pet parrot,An 82-year-old woman in Tamil Nadu's Madurai city committed suicide after a cat killed her pet parrot that she had got for herself in 2015. The woman used to live with her son in Sourashtra Teachers Colony of Madurai since her husband's death in 2005. She reportedly went into depression after the bird's death on June 23.,Krishna Veera Vanamali,29 Jun,http://www.ibtimes.co.in/82-year-old-woman-commits-suicide-after-cat-kills-her-pet-parrot-732587,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498737794614_632.jpg?resize=400px:*')"">
</div>"
98,Principal held for using morphed Modi images as WhatsApp pic,"Abdul Hamid Barbhuiya, a school principal in southern Assam's Hailakandi district, was arrested on Tuesday for using ""offensive"" images of PM Narendra Modi as his WhatsApp display picture. The accused reportedly blamed his 11-year-old son for tampering with the picture. While one showed a chained dog with Modi's face morphed onto it, the other showed a man milking a dog.",Vani Vivek,"29 Jun 2017,Thursday",http://www.hindustantimes.com/india-news/assam-school-principal-held-for-using-morphed-modi-images-as-whatsapp-display-pic/story-66MECPWlfnT2IzXtRUi14M.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498741293334_514.jpg?resize=400px:*')"">
</div>"
99,Which celebs will attend Lionel Messi's wedding on June 30?,"Footballer Lionel Messi, who is getting married to childhood sweetheart Antonella Roccuzzo on Friday, has invited his teammates to the wedding. The guest list comprises around 250 people, including Messi's Barça teammate Gerard Pique and his pop star wife Shakira. Luis Suarez and Neymar are also expected to be present, while Sergio Agüero's partner will perform at the wedding.",Vani Vivek,29 Jun,http://www.newindianexpress.com/sport/football/2017/jun/28/barcelona-striker-lionel-messis-star-studded-wedding-what-we-know-1621853.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744657303_360.jpg?resize=400px:*')"">
</div>"
100,Even Woods couldn't make golf biz profitable: Nike Founder,"Nike's Co-founder and former CEO Phil Knight has said that Nike's golf division did not break-even despite the ""celebrity"" of Tiger Woods and ""his legion of fans"". He further said, ""It’s a fairly simple equation, that we lost money for 20 years on equipment and balls”. Notably, Nike exited the category a year ago amid the sport’s declining popularity.",Deepali Aggarwal,"29 Jun 2017,Thursday",https://www.bloomberg.com/news/articles/2017-06-28/nike-co-founder-says-not-even-tiger-could-make-golf-profitable,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498727790316_528.jpg?resize=400px:*')"">
</div>"
101,"Facebook deletes 66,000 posts per week to curb hate speech","Facebook has said it removes roughly 66,000 posts identified as hate speech per week. ""Our definition of hate speech is anything that directly attacks...race, ethnicity, national origin, religion, sexual orientation...,"" the company said. Facebook is exploring the possibility of using artificial intelligence to filter out hate speech, but currently relies on users reporting such posts.",Deepali Aggarwal,29 Jun,http://www.bgr.in/news/facebook-deletes-66000-posts-a-week-to-curb-hate-speech-extremism/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498737417441_754.jpg?resize=400px:*')"">
</div>"
102,Glass sticker to turn MacBook trackpad into number pad made,"China-based startup Luckey has created a smart glass panel called 'Nums' that attaches on top of a MacBook's multi-touch trackpad, adding an overlay for a number pad. It can also be configured to launch users' preferred apps and websites with a swipe. Nums creators claim the panel will not interfere with the trackpad's normal use.",Nandini Sinha,"29 Jun 2017,Thursday",https://www.theverge.com/circuitbreaker/2017/6/28/15888452/nums-glass-sticker-number-pad-macbook-trackpad-kickstarter,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498735124855_586.jpg?resize=400px:*')"">
</div>"
103,German cops expelled from G20 duty over public sex party,"As many as 220 security officers of Germany's Berlin police department were expelled from duty at next week's G20 summit after they threw a party that involved public sex, urinating and a bathrobe-clad strip-dancing officer. However, the police department defended its officers saying they were ""only human"" and carry heavy responsibilities when on duty and are usually very professional.",Nandini Sinha,29 Jun,https://www.theguardian.com/world/2017/jun/28/berlin-police-party-taken-off-hamburg-g20-summit-public-sex-urination,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498726095597_408.jpg?resize=400px:*')"">
</div>"
104,"Trump holds $35,000-a-plate fundraiser for 2020 re-election","Around 40 months before the next election, US President Donald Trump on Wednesday held a $35,000-a-plate dinner event at his hotel in Washington to raise funds for his 2020 re-election campaign. Republican National Committee officials were expecting to raise about $10 million, with about 300 invited donors. However, Trump barred reporters at the event, breaking the tradition of his predecessor.",Mansha Mahajan,"29 Jun 2017,Thursday",https://www.theguardian.com/us-news/2017/jun/29/35000-a-plate-donald-trump-starts-fundraising-for-2020-re-election,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498723833368_235.jpg?resize=400px:*')"">
</div>"
105,World debt over three times the economic output,"Global debt levels in this year's first quarter have surged to record $217 trillion, which is over three times the world's annual economic output (GDP), the Institute of International Finance reported. The surge was driven by emerging economies, which increased borrowing by $3 trillion. Among these, the biggest contributor was China with analysts estimating its debt at 260% of GDP.",Mansha Mahajan,29 Jun,https://www.rt.com/business/394557-global-debt-surge-gdp/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498736509632_695.jpg?resize=400px:*')"">
</div>"
106,"New trailer of Ranbir, Katrina's Jagga Jasoos released","A new trailer of the Ranbir Kapoor and Katrina Kaif starrer 'Jagga Jasoos' has been released. Katrina will reportedly play a journalist in the film while Ranbir will portray detective Jagga, who tries to find the whereabouts of his missing father. Directed by Anurag Basu, the film is scheduled to release on July 14. ",Dishant Sharma,"29 Jun 2017,Thursday",https://www.youtube.com/watch?v=NkNJ8z-ZA8M,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742229651_712.jpg?resize=400px:*')"">
</div>"
107,How does the Petya ransomware spread?,"The global Petya cyber attack that began on June 27 is believed to have started via an infected update by Ukrainian software company 'MeDoc'. It paralysed systems across Ukraine, Russia, India, and US. The ransomware is also a type of worm, meaning it can spread to all connected computers in an organisation's network, even if a single machine is out-of-date.",Dishant Sharma,29 Jun,http://fortune.com/2017/06/27/petya-ransomware-ukraine-medoc/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742882044_913.jpg?resize=400px:*')"">
</div>"
108,Earthquake count at US volcano park reaches 878 in two weeks,"The ongoing earthquake swarm in Yellowstone National Park, central US, which houses a supervolcano has reached 878 events recorded from June 12 to June 26. The largest magnitude event measured 4.4 on the Richter scale, while over 500 were in the magnitude 0 range, scientists said. Yellowstone sees around 1,500-2,000 earthquakes per year with 50% in the form of swarms.",Prashanti Moktan,"29 Jun 2017,Thursday",http://quake.utah.edu/special-events/ongoing-yellowstone-earthquake-swarm-north-of-west-yellowstone-mt,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498734104961_871.jpg?resize=400px:*')"">
</div>"
109,Renuka Shahane slams lynching of 16-yr-old Junaid on FB,"Actress Renuka Shahane has slammed the lynching of the 16-year-old boy Junaid by a mob onboard a train. She said, ""All they (lynch mob) want to do is to kill in the name of hate... Lynching done in any name cannot be condoned!"" Renuka, who has two sons, added she doesn't want her children to inherit this hate. ",Prashanti Moktan,29 Jun,https://www.facebook.com/renukash/posts/10154861459981656,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498741173846_564.jpg?resize=400px:*')"">
</div>"
110,Indian man holds record for largest collection of cameras,"Dilish Parekh from Mumbai, who has a collection of 4,425 antique cameras, holds the Guinness World Record for the largest collection of cameras. He has amassed his collection since the year 1977. Dilip has also been included in the Limca Book of World Records 10 times, as well as the India Books Records.",Vani Vivek,"29 Jun 2017,Thursday",http://www.guinnessworldrecords.com/world-records/largest-collection-of-cameras-(stills-photography),"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744205063_278.jpg?resize=400px:*')"">
</div>"
111,Elon Musk most cautious tech CEO as per IBM's supercomputer,"According to a study conducted by career advisory firm Paysa based on data by IBM's Watson supercomputer, Elon Musk is the most cautious CEO in the technology industry. Musk was followed by Cisco's Chuck Robbins and Microsoft's Satya Nadella. The insights were generated by feeding speeches, essays, interviews by the tech leaders to Watson's Personality Insights API.",Vani Vivek,29 Jun,http://fortune.com/2017/06/28/elon-musk-ibm-watson-supercomputer-cautious/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498738634304_615.jpg?resize=400px:*')"">
</div>"
112,"We knew exec had Google data, not that it was stolen: Uber","Amid the ongoing lawsuit against Uber for stealing Google's self-driving car tech through ex-executive Anthony Levandowski, Uber has claimed it knew Levandowski 'possessed' Google data but not that he had stolen it. Google responded that the ""evidence clearly shows that stolen information has already made its way into Uber's technology."" Notably, Uber has fired Levandowski amid the dispute.",Niharika Prabhakar,"29 Jun 2017,Thursday",https://techcrunch.com/2017/06/28/uber-unaware-of-trade-secret-theft/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498729743318_834.jpg?resize=400px:*')"">
</div>"
113,Top Chinese blogging site to block unapproved video content,"China's top microblogging site Weibo will block unapproved video content and promote ""meanstream"" ideas on its platform, the firm said. This comes after the country's media watchdog threatened to shut Weibo's video service in a crackdown on political opinion. China has banned several social networking sites including Twitter and does not allow questions over the legitimacy of the Communist Party.",Niharika Prabhakar,29 Jun,http://in.reuters.com/article/us-china-censorship-weibo-idINKBN19K0JD,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742063165_952.jpg?resize=400px:*')"">
</div>"
114,NASA launches rocket in 11th attempt to form colourful cloud,"NASA successfully launched its sounding rocket to form colourful clouds after ten failed attempts, cancelled for reasons including high winds, cloudy skies and boats in hazardous area. The rocket carried various chemicals to form artificial clouds to track particle motion. NASA tweeted about the launch as an ""early fireworks display"" for US' Independence Day which falls on July 4.",Prashanti Moktan,"29 Jun 2017,Thursday",https://twitter.com/NASA_Wallops/status/880378852731752448,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498736219338_408.jpg?resize=400px:*')"">
</div>"
115,Russia calls UK aircraft carrier 'convenient marine target',"The Russian Defence Ministry has called the latest Royal Navy aircraft carrier, HMS Queen Elizabeth, a ""big convenient marine target"". It also compared it to a queen bee that is not capable of defending itself without a ""hive"" of other warships. This comes after UK's Defence Secretary Michael Fallon said that the Russians will be jealous of the 65,000-tonne vessel.",Prashanti Moktan,29 Jun,https://www.rt.com/news/394537-hms-queen-elizabeth-big-target/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742610455_180.jpg?resize=400px:*')"">
</div>"
116,Saudi Arabia's deposed crown prince 'under palace arrest',"Saudi Arabia's recently deposed Crown Prince Mohammed bin Nayef has been barred from leaving the kingdom and confined to his palace, according to reports. It is believed that Nayef is being kept isolated to avoid disruption in the power transition as his ties to Saudi allies are more extensive than his successor and nephew Prince Mohammed bin Salman.",Vani Vivek,"29 Jun 2017,Thursday",https://www.theguardian.com/world/2017/jun/29/deposed-saudi-crown-prince-mohammed-bin-nayef-confined-to-palace,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498739913864_660.jpg?resize=400px:*')"">
</div>"
117,"Cognizant postpones salary hikes, promotions for 3 months","IT giant Cognizant has deferred salary hikes and promotions for its employees for three months, according to reports. For employees up to the level of vice president, the new salaries would be effective from October 1. The decision comes amid the ongoing stress in the IT industry and visa limitations by Donald Trump-led government in the US.",Vani Vivek,29 Jun,http://www.businesstoday.in/sectors/it/cognizant-postpones-employees-salary-hikes-promotions-for-three-months/story/255387.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498738324064_521.jpg?resize=400px:*')"">
</div>"
118,Pictures from Disha Patani's GQ photoshoot shared online,"Pictures from actress Disha Patani's photoshoot for men's magazine GQ India have been shared online. The actress has featured in the July issue of the magazine. In one of the photos, Disha can be seen wearing a ruffled mustard yellow thigh-high slit gown from Temperley London and a black bralette from Mimi Holliday. ",Deepali Aggarwal,"29 Jun 2017,Thursday",https://www.gqindia.com/content/gq-exclusive-check-disha-patanis-sexy-new-photo-shoot-gq-india/#s-cust0,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744949261_471.jpg?resize=400px:*')"">
</div>"
119,Which celebs will attend Lionel Messi's wedding on June 30?,"Footballer Lionel Messi, who is getting married to childhood sweetheart Antonella Roccuzzo on Friday, has invited his teammates to the wedding. The guest list comprises around 250 people, including Messi's Barça teammate Gerard Pique and his pop star wife Shakira. Luis Suarez and Neymar are also expected to be present, while Sergio Agüero's partner will perform at the wedding.",Deepali Aggarwal,29 Jun,http://www.newindianexpress.com/sport/football/2017/jun/28/barcelona-striker-lionel-messis-star-studded-wedding-what-we-know-1621853.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498744657303_360.jpg?resize=400px:*')"">
</div>"
120,Sony to start making vinyl records again after 30-year break,"Japanese electronics company Sony, which stopped making vinyl records nearly 30 years ago, has said that it will resume production to meet the 'surging' demand. Japan produced nearly 200 million records a year in the mid-seventies, as per the country's recording industry association. According to estimates by Deloitte consulting firm, global vinyl revenue will top $1 billion this year.",Daisy Mowke,"29 Jun 2017,Thursday",https://www.theguardian.com/world/2017/jun/29/sony-making-records-30-years-abandoning-vinyl,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498739898304_520.jpg?resize=400px:*')"">
</div>"
121,His face is a good target: Vijender Singh on next opponent,"Boxer Vijender Singh has called his next opponent China's Zulpikar Maimaitiali's face a ""good target"". ""His face is so big, so it will be a good target for me. That is the first thing I noticed when I met him,"" said Vijender. Zulpikar and Vijender, both undefeated pro boxers, will compete for two titles in Mumbai on August 5.",Daisy Mowke,29 Jun,https://www.thequint.com/news-videos/2017/06/28/vijender-singh-on-upcoming-match-video,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498743019071_993.jpg?resize=400px:*')"">
</div>"
122,82-year-old woman kills self after cat kills her pet parrot,An 82-year-old woman in Tamil Nadu's Madurai city committed suicide after a cat killed her pet parrot that she had got for herself in 2015. The woman used to live with her son in Sourashtra Teachers Colony of Madurai since her husband's death in 2005. She reportedly went into depression after the bird's death on June 23.,Mansha Mahajan,"29 Jun 2017,Thursday",http://www.ibtimes.co.in/82-year-old-woman-commits-suicide-after-cat-kills-her-pet-parrot-732587,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498737794614_632.jpg?resize=400px:*')"">
</div>"
123,Jadeja thanks PM Modi for inspiring Indians to stay fit,"Indian all-rounder Ravindra Jadeja thanked PM Modi on social media for inspiring Indians to stay fit. Jadeja's post featured two photos, one of him riding a bicycle in West Indies while the other in which PM Modi was seen riding a bicycle gifted to him by Netherlands' Prime Minister Mark Rutte. ",Mansha Mahajan,29 Jun,http://www.hindustantimes.com/cricket/ravindra-jadeja-thanks-pm-narendra-modi-for-inspiring-indians-to-stay-fit/story-V8XHTWafTxMqizu637iuJJ.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498740347430_470.jpg?resize=400px:*')"">
</div>"
124,50 Bihar jail prisoners on fast till death after group clash,Over 50 prisoners of a jail in southwest Bihar are on fast till death since Wednesday after a clash took place between groups following the seizure of mobile phones. The fasting prisoners have accused several jail officials of showing favouritism to a group of prisoners. The protestors have been admitted to a hospital after six of them fell unconscious.,Krishna Veera Vanamali,"29 Jun 2017,Thursday",http://www.hindustantimes.com/india-news/50-prisoners-on-fast-unto-death-after-group-clash-in-bihar-jail/story-0hhU8wRf5hvoGKRG90oO3M.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498742935012_486.jpg?resize=400px:*')"">
</div>"
125,Principal held for using morphed Modi images as WhatsApp pic,"Abdul Hamid Barbhuiya, a school principal in southern Assam's Hailakandi district, was arrested on Tuesday for using ""offensive"" images of PM Narendra Modi as his WhatsApp display picture. The accused reportedly blamed his 11-year-old son for tampering with the picture. While one showed a chained dog with Modi's face morphed onto it, the other showed a man milking a dog.",Krishna Veera Vanamali,29 Jun,http://www.hindustantimes.com/india-news/assam-school-principal-held-for-using-morphed-modi-images-as-whatsapp-display-pic/story-66MECPWlfnT2IzXtRUi14M.html,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498741293334_514.jpg?resize=400px:*')"">
</div>"
126,Even Woods couldn't make golf biz profitable: Nike Founder,"Nike's Co-founder and former CEO Phil Knight has said that Nike's golf division did not break-even despite the ""celebrity"" of Tiger Woods and ""his legion of fans"". He further said, ""It’s a fairly simple equation, that we lost money for 20 years on equipment and balls”. Notably, Nike exited the category a year ago amid the sport’s declining popularity.",Mansha Mahajan,"29 Jun 2017,Thursday",https://www.bloomberg.com/news/articles/2017-06-28/nike-co-founder-says-not-even-tiger-could-make-golf-profitable,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498727790316_528.jpg?resize=400px:*')"">
</div>"
127,"Facebook deletes 66,000 posts per week to curb hate speech","Facebook has said it removes roughly 66,000 posts identified as hate speech per week. ""Our definition of hate speech is anything that directly attacks...race, ethnicity, national origin, religion, sexual orientation...,"" the company said. Facebook is exploring the possibility of using artificial intelligence to filter out hate speech, but currently relies on users reporting such posts.",Mansha Mahajan,29 Jun,http://www.bgr.in/news/facebook-deletes-66000-posts-a-week-to-curb-hate-speech-extremism/,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498737417441_754.jpg?resize=400px:*')"">
</div>"
128,Glass sticker to turn MacBook trackpad into number pad made,"China-based startup Luckey has created a smart glass panel called 'Nums' that attaches on top of a MacBook's multi-touch trackpad, adding an overlay for a number pad. It can also be configured to launch users' preferred apps and websites with a swipe. Nums creators claim the panel will not interfere with the trackpad's normal use.",Mansha Mahajan,"29 Jun 2017,Thursday",https://www.theverge.com/circuitbreaker/2017/6/28/15888452/nums-glass-sticker-number-pad-macbook-trackpad-kickstarter,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498735124855_586.jpg?resize=400px:*')"">
</div>"
129,German cops expelled from G20 duty over public sex party,"As many as 220 security officers of Germany's Berlin police department were expelled from duty at next week's G20 summit after they threw a party that involved public sex, urinating and a bathrobe-clad strip-dancing officer. However, the police department defended its officers saying they were ""only human"" and carry heavy responsibilities when on duty and are usually very professional.",Mansha Mahajan,29 Jun,https://www.theguardian.com/world/2017/jun/28/berlin-police-party-taken-off-hamburg-g20-summit-public-sex-urination,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498726095597_408.jpg?resize=400px:*')"">
</div>"
130,"Trump holds $35,000-a-plate fundraiser for 2020 re-election","Around 40 months before the next election, US President Donald Trump on Wednesday held a $35,000-a-plate dinner event at his hotel in Washington to raise funds for his 2020 re-election campaign. Republican National Committee officials were expecting to raise about $10 million, with about 300 invited donors. However, Trump barred reporters at the event, breaking the tradition of his predecessor.",Rini Sinha,"29 Jun 2017,Thursday",https://www.theguardian.com/us-news/2017/jun/29/35000-a-plate-donald-trump-starts-fundraising-for-2020-re-election,"<div class=""news-card-image"" style=""background-image: url('http://images.newsinshorts.com.edgesuite.net/app_assets/images/2017/29jun/inshorts_image_1498723833368_235.jpg?resize=400px:*')"">
</div>"
